engine,vox_per_chunk,num_chunks,time,cpu_count,memory_size,num_vox,avg_mem,mem_useage,model,data_shape
ray,435686,1,138.535076379776,8,16274067456,435686,9.948719470170293,"[8.236652374267578, 8.823322296142578, 9.220500946044922, 9.288562774658203, 9.345775604248047, 9.766700744628906, 9.811431884765625, 9.814750671386719, 9.816673278808594, 9.82241439819336, 9.82620620727539, 9.828128814697266, 9.831459045410156, 9.833541870117188, 9.836902618408203, 9.839519500732422, 9.84261703491211, 9.845233917236328, 9.847610473632812, 9.850643157958984, 9.853260040283203, 9.855396270751953, 9.857799530029297, 9.859722137451172, 9.862571716308594, 9.864971160888672, 9.86761474609375, 9.869537353515625, 9.871700286865234, 9.873855590820312, 9.875778198242188, 9.877941131591797, 9.880104064941406, 9.882266998291016, 9.884662628173828, 9.887306213378906, 9.888748168945312, 9.891151428222656, 9.893314361572266, 9.895469665527344, 9.897872924804688, 9.900035858154297, 9.90243911743164, 9.904361724853516, 9.906513214111328, 9.908916473388672, 9.911079406738281, 9.91324234008789, 9.915645599365234, 9.918041229248047, 9.92044448852539, 9.922607421875, 9.92477035522461, 9.926933288574219, 9.929328918457031, 9.931732177734375, 9.93365478515625, 9.93581771850586, 9.937980651855469, 9.939891815185547, 9.941825866699219, 9.943748474121094, 9.94614028930664, 9.94830322265625, 9.949981689453125, 9.952598571777344, 9.954963684082031, 9.957366943359375, 9.95928955078125, 9.960968017578125, 9.962890625, 9.965293884277344, 9.967216491699219, 9.96889877319336, 9.971290588378906, 9.972972869873047, 9.97537612915039, 9.9775390625, 9.97970199584961, 9.981857299804688, 9.984020233154297, 9.985942840576172, 9.988105773925781, 9.99026870727539, 9.992668151855469, 9.994831085205078, 9.996753692626953, 9.998916625976562, 10.001079559326172, 10.00323486328125, 10.005878448486328, 10.008281707763672, 10.010204315185547, 10.012367248535156, 10.014522552490234, 10.016925811767578, 10.019088745117188, 10.021251678466797, 10.023414611816406, 10.025566101074219, 10.027729034423828, 10.029891967773438, 10.032054901123047, 10.03445816040039, 10.036373138427734, 10.038536071777344, 10.040699005126953, 10.042861938476562, 10.045024871826172, 10.04718017578125, 10.04934310913086, 10.051506042480469, 10.053668975830078, 10.055110931396484, 10.057025909423828, 10.059429168701172, 10.061592102050781, 10.06375503540039, 10.065437316894531, 10.068073272705078, 10.069755554199219, 10.072158813476562, 10.073841094970703, 10.076473236083984, 10.078388214111328, 10.08004379272461, 10.081939697265625, 10.0838623046875, 10.085784912109375, 10.08913803100586, 10.166282653808594, 10.265777587890625, 10.383556365966797, 10.461902618408203, 10.666919708251953, 10.796695709228516, 10.947620391845703]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,435686,1,134.54812288284302,8,16274067456,435686,10.374938310082278,"[9.505294799804688, 10.088520050048828, 10.440803527832031, 10.440803527832031, 10.440803527832031, 10.4407958984375, 10.4407958984375, 10.4407958984375, 10.4407958984375, 10.4407958984375, 10.440788269042969, 10.440788269042969, 10.440788269042969, 10.440788269042969, 10.440788269042969, 10.440776824951172, 10.441017150878906, 10.360431671142578, 10.360267639160156, 10.360267639160156, 10.360260009765625, 10.360260009765625, 10.360260009765625, 10.360260009765625, 10.360260009765625, 10.36025619506836, 10.36025619506836, 10.360496520996094, 10.360496520996094, 10.360496520996094, 10.360488891601562, 10.360488891601562, 10.360488891601562, 10.360488891601562, 10.360488891601562, 10.360481262207031, 10.360481262207031, 10.360481262207031, 10.360481262207031, 10.360477447509766, 10.360469818115234, 10.360469818115234, 10.360469818115234, 10.360469818115234, 10.360458374023438, 10.360687255859375, 10.360668182373047, 10.360614776611328, 10.360614776611328, 10.360614776611328, 10.360607147216797, 10.360607147216797, 10.360847473144531, 10.360847473144531, 10.360847473144531, 10.360843658447266, 10.360843658447266, 10.360843658447266, 10.360843658447266, 10.360843658447266, 10.36083984375, 10.36083984375, 10.36083984375, 10.36083984375, 10.36083984375, 10.361076354980469, 10.361076354980469, 10.361076354980469, 10.361076354980469, 10.361072540283203, 10.361061096191406, 10.361061096191406, 10.36130142211914, 10.36130142211914, 10.36130142211914, 10.36129379272461, 10.36129379272461, 10.362014770507812, 10.362735748291016, 10.363456726074219, 10.36417007446289, 10.364891052246094, 10.365612030029297, 10.3663330078125, 10.367053985595703, 10.367767333984375, 10.368488311767578, 10.369209289550781, 10.369930267333984, 10.370651245117188, 10.37136459350586, 10.37136459350586, 10.37136459350586, 10.37136459350586, 10.37136459350586, 10.371356964111328, 10.372077941894531, 10.372798919677734, 10.373519897460938, 10.37424087524414, 10.374961853027344, 10.375682830810547, 10.376640319824219, 10.377361297607422, 10.378067016601562, 10.3787841796875, 10.37972640991211, 10.38016128540039, 10.380882263183594, 10.381603240966797, 10.382316589355469, 10.383037567138672, 10.383758544921875, 10.384479522705078, 10.384960174560547, 10.385677337646484, 10.386398315429688, 10.38711929321289, 10.387840270996094, 10.388320922851562, 10.3890380859375, 10.389759063720703, 10.390239715576172, 10.390960693359375, 10.391681671142578, 10.39215087890625, 10.425556182861328, 10.464008331298828, 10.596668243408203, 10.647377014160156, 10.647754669189453, 10.776329040527344, 10.880870819091797, 9.491668701171875]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,435686,1,134.31240129470825,8,16274067456,435686,10.395928289657249,"[9.491500854492188, 10.074249267578125, 10.422866821289062, 10.422866821289062, 10.422866821289062, 10.423065185546875, 10.423065185546875, 10.423065185546875, 10.423065185546875, 10.423065185546875, 10.423057556152344, 10.423057556152344, 10.423057556152344, 10.423057556152344, 10.423057556152344, 10.423046112060547, 10.423046112060547, 10.423046112060547, 10.423046112060547, 10.423046112060547, 10.423038482666016, 10.423038482666016, 10.423038482666016, 10.423038482666016, 10.423038482666016, 10.423030853271484, 10.423030853271484, 10.423030853271484, 10.423019409179688, 10.423019409179688, 10.423011779785156, 10.422954559326172, 10.42293930053711, 10.42293930053711, 10.42293930053711, 10.422931671142578, 10.422931671142578, 10.422931671142578, 10.422931671142578, 10.422931671142578, 10.422927856445312, 10.422927856445312, 10.422927856445312, 10.423168182373047, 10.423168182373047, 10.42315673828125, 10.423397064208984, 10.423397064208984, 10.423637390136719, 10.423637390136719, 10.423633575439453, 10.423633575439453, 10.423633575439453, 10.423633575439453, 10.423633575439453, 10.423629760742188, 10.423629760742188, 10.423629760742188, 10.423629760742188, 10.423629760742188, 10.42386245727539, 10.42386245727539, 10.42386245727539, 10.42386245727539, 10.42386245727539, 10.42385482788086, 10.42385482788086, 10.42385482788086, 10.42385482788086, 10.42385482788086, 10.355110168457031, 10.347282409667969, 10.347511291503906, 10.347511291503906, 10.347511291503906, 10.347503662109375, 10.347503662109375, 10.347984313964844, 10.348224639892578, 10.348464965820312, 10.348461151123047, 10.348461151123047, 10.348461151123047, 10.348461151123047, 10.348461151123047, 10.348453521728516, 10.348453521728516, 10.348453521728516, 10.348442077636719, 10.348922729492188, 10.34915542602539, 10.350082397460938, 10.351020812988281, 10.35150146484375, 10.352222442626953, 10.35269546508789, 10.353897094726562, 10.354618072509766, 10.355339050292969, 10.355819702148438, 10.356529235839844, 10.357250213623047, 10.35797119140625, 10.358692169189453, 10.359413146972656, 10.359798431396484, 10.360519409179688, 10.36124038696289, 10.361961364746094, 10.362682342529297, 10.363399505615234, 10.363876342773438, 10.36459732055664, 10.365318298339844, 10.366039276123047, 10.366756439208984, 10.367477416992188, 10.367958068847656, 10.368919372558594, 10.369640350341797, 10.370353698730469, 10.370834350585938, 10.37155532836914, 10.372276306152344, 10.36505126953125, 10.365436553955078, 10.396678924560547, 10.464210510253906, 10.566123962402344, 10.628128051757812, 10.627021789550781, 10.751029968261719, 10.90652084350586]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,435686,1,134.81078338623047,8,16274067456,435686,10.373304879487451,"[9.46728515625, 10.046367645263672, 10.398651123046875, 10.398651123046875, 10.398651123046875, 10.398643493652344, 10.398643493652344, 10.398643493652344, 10.398643493652344, 10.398643493652344, 10.398635864257812, 10.398635864257812, 10.398635864257812, 10.398635864257812, 10.398624420166016, 10.398616790771484, 10.398597717285156, 10.398544311523438, 10.398544311523438, 10.398544311523438, 10.39853286743164, 10.39853286743164, 10.39853286743164, 10.39853286743164, 10.398517608642578, 10.398509979248047, 10.398746490478516, 10.398746490478516, 10.398746490478516, 10.39898681640625, 10.398979187011719, 10.398979187011719, 10.398979187011719, 10.398979187011719, 10.398979187011719, 10.398971557617188, 10.398971557617188, 10.398971557617188, 10.398971557617188, 10.398971557617188, 10.398963928222656, 10.398963928222656, 10.398963928222656, 10.398963928222656, 10.398963928222656, 10.39895248413086, 10.39895248413086, 10.39895248413086, 10.39895248413086, 10.39895248413086, 10.398944854736328, 10.398944854736328, 10.398944854736328, 10.398944854736328, 10.398944854736328, 10.398937225341797, 10.398937225341797, 10.398937225341797, 10.398937225341797, 10.398937225341797, 10.398929595947266, 10.398929595947266, 10.398929595947266, 10.398929595947266, 10.398929595947266, 10.399162292480469, 10.399162292480469, 10.399162292480469, 10.399162292480469, 10.399162292480469, 10.34195327758789, 10.341949462890625, 10.341949462890625, 10.341949462890625, 10.341938018798828, 10.341930389404297, 10.341911315917969, 10.341865539550781, 10.341865539550781, 10.341865539550781, 10.34185791015625, 10.34185791015625, 10.34185791015625, 10.34185791015625, 10.34185791015625, 10.341850280761719, 10.341850280761719, 10.341850280761719, 10.341850280761719, 10.341850280761719, 10.341842651367188, 10.341842651367188, 10.341842651367188, 10.341842651367188, 10.341842651367188, 10.34255599975586, 10.343036651611328, 10.343757629394531, 10.344478607177734, 10.345199584960938, 10.345909118652344, 10.346630096435547, 10.34735107421875, 10.348072052001953, 10.348793029785156, 10.349506378173828, 10.350227355957031, 10.350948333740234, 10.351669311523438, 10.35239028930664, 10.352863311767578, 10.353584289550781, 10.354305267333984, 10.355026245117188, 10.35574722290039, 10.356220245361328, 10.356941223144531, 10.357662200927734, 10.358383178710938, 10.35910415649414, 10.359577178955078, 10.360298156738281, 10.361019134521484, 10.361499786376953, 10.361499786376953, 10.36172866821289, 10.39681625366211, 10.465309143066406, 10.56890869140625, 10.63211441040039, 10.656265258789062, 10.768497467041016, 10.921573638916016, 9.496021270751953]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,435686,1,134.76953387260437,8,16274067456,435686,10.387195871837104,"[9.495803833007812, 10.078025817871094, 10.430522918701172, 10.430522918701172, 10.43051528930664, 10.43051528930664, 10.43051528930664, 10.43051528930664, 10.43051528930664, 10.43050765991211, 10.43050765991211, 10.43050765991211, 10.43050765991211, 10.43050765991211, 10.430500030517578, 10.430500030517578, 10.430500030517578, 10.430500030517578, 10.430500030517578, 10.430488586425781, 10.430488586425781, 10.430488586425781, 10.430488586425781, 10.430488586425781, 10.43048095703125, 10.43048095703125, 10.43048095703125, 10.43048095703125, 10.43048095703125, 10.430473327636719, 10.430473327636719, 10.430473327636719, 10.430473327636719, 10.430473327636719, 10.430465698242188, 10.430706024169922, 10.430706024169922, 10.430706024169922, 10.430706024169922, 10.430702209472656, 10.430702209472656, 10.430702209472656, 10.430702209472656, 10.430702209472656, 10.430702209472656, 10.43069076538086, 10.43069076538086, 10.43069076538086, 10.43069076538086, 10.43069076538086, 10.430683135986328, 10.430683135986328, 10.430683135986328, 10.430683135986328, 10.430675506591797, 10.430675506591797, 10.430675506591797, 10.430675506591797, 10.4306640625, 10.4306640625, 10.35085678100586, 10.350997924804688, 10.350997924804688, 10.350997924804688, 10.350997924804688, 10.350990295410156, 10.350990295410156, 10.350990295410156, 10.350990295410156, 10.350990295410156, 10.350982666015625, 10.350982666015625, 10.350982666015625, 10.350982666015625, 10.350982666015625, 10.350971221923828, 10.350971221923828, 10.350971221923828, 10.350971221923828, 10.350963592529297, 10.350963592529297, 10.350963592529297, 10.350963592529297, 10.350963592529297, 10.3511962890625, 10.3511962890625, 10.3511962890625, 10.3511962890625, 10.3511962890625, 10.3511962890625, 10.3511962890625, 10.351192474365234, 10.351192474365234, 10.351192474365234, 10.351192474365234, 10.351184844970703, 10.351905822753906, 10.35262680053711, 10.353347778320312, 10.354068756103516, 10.354778289794922, 10.355499267578125, 10.356220245361328, 10.356941223144531, 10.357662200927734, 10.358135223388672, 10.358135223388672, 10.358135223388672, 10.358135223388672, 10.35812759399414, 10.358367919921875, 10.358848571777344, 10.359569549560547, 10.360050201416016, 10.360763549804688, 10.36148452758789, 10.362205505371094, 10.362686157226562, 10.363407135009766, 10.36410903930664, 10.36505126953125, 10.365467071533203, 10.366188049316406, 10.36690902709961, 10.367626190185547, 10.368339538574219, 10.39261245727539, 10.462547302246094, 10.598331451416016, 10.626052856445312, 10.657421112060547, 10.758838653564453, 10.907119750976562, 9.501361846923828]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,71.78928136825562,8,16274067456,435686,10.50072823108082,"[9.501289367675781, 10.084518432617188, 10.471797943115234, 10.474674224853516, 10.476116180419922, 10.478511810302734, 10.48043441772461, 10.482597351074219, 10.484519958496094, 10.486682891845703, 10.488357543945312, 10.490760803222656, 10.492443084716797, 10.49484634399414, 10.497001647949219, 10.49868392944336, 10.501087188720703, 10.502769470214844, 10.505172729492188, 10.507083892822266, 10.50948715209961, 10.511650085449219, 10.513572692871094, 10.515975952148438, 10.518138885498047, 10.520294189453125, 10.52197265625, 10.524375915527344, 10.526538848876953, 10.528701782226562, 10.530860900878906, 10.532783508300781, 10.53494644165039, 10.461833953857422, 10.453548431396484, 10.455230712890625, 10.457393646240234, 10.459793090820312, 10.462677001953125, 10.464118957519531, 10.46627426147461, 10.468437194824219, 10.470359802246094, 10.47275161743164, 10.475383758544922, 10.477745056152344, 10.47940444946289, 10.4815673828125, 10.483489990234375, 10.485893249511719, 10.488048553466797, 10.489971160888672, 10.492134094238281, 10.494537353515625, 10.4964599609375, 10.49813461303711, 10.500057220458984, 10.502220153808594, 10.504356384277344, 10.506278991699219, 10.508201599121094, 10.510124206542969, 10.512046813964844, 10.514442443847656, 10.516124725341797, 10.556499481201172, 10.688919067382812, 10.744194030761719, 10.819446563720703, 10.979118347167969, 11.065837860107422]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,71.8576340675354,8,16274067456,435686,10.65084129655865,"[9.733394622802734, 10.321002960205078, 10.66720962524414, 10.66720962524414, 10.66720962524414, 10.66720962524414, 10.66720962524414, 10.66769027709961, 10.667686462402344, 10.667686462402344, 10.667686462402344, 10.667686462402344, 10.667686462402344, 10.667675018310547, 10.667675018310547, 10.667675018310547, 10.667675018310547, 10.667671203613281, 10.667667388916016, 10.667667388916016, 10.667667388916016, 10.667667388916016, 10.667667388916016, 10.667659759521484, 10.667659759521484, 10.667659759521484, 10.667659759521484, 10.667896270751953, 10.667896270751953, 10.667896270751953, 10.667884826660156, 10.667884826660156, 10.66788101196289, 10.667839050292969, 10.667800903320312, 10.667800903320312, 10.667800903320312, 10.667800903320312, 10.667797088623047, 10.667797088623047, 10.667797088623047, 10.667797088623047, 10.667797088623047, 10.667789459228516, 10.66802978515625, 10.66802978515625, 10.66802978515625, 10.66802978515625, 10.668022155761719, 10.637027740478516, 10.637020111083984, 10.637020111083984, 10.637020111083984, 10.637012481689453, 10.637012481689453, 10.637012481689453, 10.60601806640625, 10.606010437011719, 10.605998992919922, 10.605998992919922, 10.605998992919922, 10.605998992919922, 10.605998992919922, 10.605995178222656, 10.611522674560547, 10.651897430419922, 10.678119659423828, 10.734073638916016, 10.796859741210938, 10.954032897949219, 11.038867950439453]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,71.92488193511963,8,16274067456,435686,10.612984339396158,"[9.70412826538086, 10.283210754394531, 10.635734558105469, 10.635730743408203, 10.635730743408203, 10.635730743408203, 10.63620376586914, 10.63620376586914, 10.63620376586914, 10.63620376586914, 10.63620376586914, 10.63619613647461, 10.63619613647461, 10.63619613647461, 10.63619613647461, 10.63619613647461, 10.636188507080078, 10.636188507080078, 10.636188507080078, 10.636177062988281, 10.636177062988281, 10.636150360107422, 10.636100769042969, 10.636100769042969, 10.636100769042969, 10.636100769042969, 10.636093139648438, 10.636093139648438, 10.636093139648438, 10.636093139648438, 10.636093139648438, 10.60186767578125, 10.60171890258789, 10.601715087890625, 10.601715087890625, 10.60171127319336, 10.601703643798828, 10.601703643798828, 10.601703643798828, 10.601703643798828, 10.601696014404297, 10.601696014404297, 10.601696014404297, 10.601696014404297, 10.601696014404297, 10.601696014404297, 10.601688385009766, 10.601688385009766, 10.601688385009766, 10.601688385009766, 10.564918518066406, 10.564910888671875, 10.564910888671875, 10.564910888671875, 10.564910888671875, 10.564910888671875, 10.564903259277344, 10.564903259277344, 10.564903259277344, 10.564903259277344, 10.564903259277344, 10.564895629882812, 10.564895629882812, 10.564895629882812, 10.568740844726562, 10.612960815429688, 10.684326171875, 10.773246765136719, 10.772769927978516, 10.885242462158203, 10.982093811035156, 11.08013916015625]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,72.032053232193,8,16274067456,435686,10.619162868446027,"[9.71108627319336, 10.293838500976562, 10.646121978759766, 10.646114349365234, 10.646114349365234, 10.646114349365234, 10.646102905273438, 10.646102905273438, 10.646099090576172, 10.646038055419922, 10.646038055419922, 10.646038055419922, 10.646038055419922, 10.646038055419922, 10.646038055419922, 10.646038055419922, 10.646038055419922, 10.646038055419922, 10.646034240722656, 10.64603042602539, 10.64603042602539, 10.64603042602539, 10.64603042602539, 10.646026611328125, 10.646026611328125, 10.646026611328125, 10.646026611328125, 10.646026611328125, 10.646018981933594, 10.646018981933594, 10.646018981933594, 10.646018981933594, 10.646018981933594, 10.646011352539062, 10.646011352539062, 10.646011352539062, 10.609180450439453, 10.60940933227539, 10.60940933227539, 10.60940170288086, 10.60940170288086, 10.60940170288086, 10.60940170288086, 10.609394073486328, 10.609394073486328, 10.609394073486328, 10.609394073486328, 10.609394073486328, 10.609386444091797, 10.609626770019531, 10.578136444091797, 10.577903747558594, 10.577903747558594, 10.577899932861328, 10.577899932861328, 10.577899932861328, 10.577899932861328, 10.577899932861328, 10.577899932861328, 10.577892303466797, 10.577892303466797, 10.577892303466797, 10.577892303466797, 10.577888488769531, 10.582691192626953, 10.62042236328125, 10.67337417602539, 10.673202514648438, 10.789993286132812, 10.964630126953125, 11.063404083251953]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
ray,217843,2,71.8607656955719,8,16274067456,435686,10.586030854119194,"[9.712326049804688, 10.283817291259766, 10.647819519042969, 10.647819519042969, 10.592784881591797, 10.592784881591797, 10.592777252197266, 10.592777252197266, 10.592777252197266, 10.593257904052734, 10.593257904052734, 10.593250274658203, 10.593250274658203, 10.593250274658203, 10.593250274658203, 10.593009948730469, 10.593002319335938, 10.593002319335938, 10.593002319335938, 10.593002319335938, 10.593002319335938, 10.592994689941406, 10.592994689941406, 10.592994689941406, 10.592994689941406, 10.592994689941406, 10.592987060546875, 10.592987060546875, 10.592987060546875, 10.592987060546875, 10.592987060546875, 10.592975616455078, 10.592975616455078, 10.592975616455078, 10.592975616455078, 10.556926727294922, 10.55691909790039, 10.55691909790039, 10.55691909790039, 10.55691909790039, 10.55691909790039, 10.55691146850586, 10.55691146850586, 10.55691146850586, 10.55691146850586, 10.556903839111328, 10.556903839111328, 10.556903839111328, 10.556903839111328, 10.556903839111328, 10.556903839111328, 10.556900024414062, 10.556900024414062, 10.556900024414062, 10.556888580322266, 10.556884765625, 10.556861877441406, 10.556808471679688, 10.556808471679688, 10.557048797607422, 10.55752944946289, 10.558246612548828, 10.558967590332031, 10.5594482421875, 10.573867797851562, 10.612319946289062, 10.679985046386719, 10.769004821777344, 10.78311538696289, 10.88620376586914, 10.97848892211914, 11.079418182373047]",ConstrainedSphericalDeconvModel,"(145, 174, 145, 288)"
